ensemble,attempt_index,master_seed,replicate,trajectory_seed,trajectory_available,baseline_eligible,endpoint,diversity_id,relative_decline_fraction,warning_time,trait_loss_time,ramp_generations,hold_generations,horizon
fresh_202911,77,20291113,17,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,77,20291113,17,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,77,20291113,17,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,77,20291113,17,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,78,20291113,18,440658577,True,True,H_alpha_0.05,H_alpha,0.05,4,,30,90,120
fresh_202911,78,20291113,18,440658577,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,78,20291113,18,440658577,True,True,H_alpha_0.20,H_alpha,0.2,17,,30,90,120
fresh_202911,78,20291113,18,440658577,True,True,H_gamma_0.05,H_gamma,0.05,5,,30,90,120
fresh_202911,78,20291113,18,440658577,True,True,H_gamma_0.10,H_gamma,0.1,17,,30,90,120
fresh_202911,78,20291113,18,440658577,True,True,H_gamma_0.20,H_gamma,0.2,20,,30,90,120
fresh_202911,79,20291113,19,541658880,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,79,20291113,19,541658880,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,79,20291113,19,541658880,True,True,H_alpha_0.20,H_alpha,0.2,4,,30,90,120
fresh_202911,79,20291113,19,541658880,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,79,20291113,19,541658880,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,79,20291113,19,541658880,True,True,H_gamma_0.20,H_gamma,0.2,12,,30,90,120
fresh_202911,80,20291114,0,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,80,20291114,0,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,80,20291114,0,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,80,20291114,0,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,80,20291114,0,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,80,20291114,0,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,81,20291114,1,1920698834,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,81,20291114,1,1920698834,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,81,20291114,1,1920698834,True,True,H_alpha_0.20,H_alpha,0.2,4,,30,90,120
fresh_202911,81,20291114,1,1920698834,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,81,20291114,1,1920698834,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,81,20291114,1,1920698834,True,True,H_gamma_0.20,H_gamma,0.2,14,,30,90,120
fresh_202911,82,20291114,2,2021699137,True,True,H_alpha_0.05,H_alpha,0.05,1,,30,90,120
fresh_202911,82,20291114,2,2021699137,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,82,20291114,2,2021699137,True,True,H_alpha_0.20,H_alpha,0.2,8,,30,90,120
fresh_202911,82,20291114,2,2021699137,True,True,H_gamma_0.05,H_gamma,0.05,7,,30,90,120
fresh_202911,82,20291114,2,2021699137,True,True,H_gamma_0.10,H_gamma,0.1,12,,30,90,120
fresh_202911,82,20291114,2,2021699137,True,True,H_gamma_0.20,H_gamma,0.2,13,,30,90,120
fresh_202911,83,20291114,3,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,83,20291114,3,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,83,20291114,3,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,83,20291114,3,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,83,20291114,3,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,83,20291114,3,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,84,20291114,4,76216096,True,True,H_alpha_0.05,H_alpha,0.05,4,,30,90,120
fresh_202911,84,20291114,4,76216096,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,84,20291114,4,76216096,True,True,H_alpha_0.20,H_alpha,0.2,5,,30,90,120
fresh_202911,84,20291114,4,76216096,True,True,H_gamma_0.05,H_gamma,0.05,9,,30,90,120
fresh_202911,84,20291114,4,76216096,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
fresh_202911,84,20291114,4,76216096,True,True,H_gamma_0.20,H_gamma,0.2,12,,30,90,120
fresh_202911,85,20291114,5,177216399,True,True,H_alpha_0.05,H_alpha,0.05,3,88,30,90,120
fresh_202911,85,20291114,5,177216399,True,True,H_alpha_0.10,H_alpha,0.1,3,88,30,90,120
fresh_202911,85,20291114,5,177216399,True,True,H_alpha_0.20,H_alpha,0.2,4,88,30,90,120
fresh_202911,85,20291114,5,177216399,True,True,H_gamma_0.05,H_gamma,0.05,4,88,30,90,120
fresh_202911,85,20291114,5,177216399,True,True,H_gamma_0.10,H_gamma,0.1,4,88,30,90,120
fresh_202911,85,20291114,5,177216399,True,True,H_gamma_0.20,H_gamma,0.2,5,88,30,90,120
fresh_202911,86,20291114,6,278216702,True,True,H_alpha_0.05,H_alpha,0.05,5,,30,90,120
fresh_202911,86,20291114,6,278216702,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,86,20291114,6,278216702,True,True,H_alpha_0.20,H_alpha,0.2,14,,30,90,120
fresh_202911,86,20291114,6,278216702,True,True,H_gamma_0.05,H_gamma,0.05,16,,30,90,120
fresh_202911,86,20291114,6,278216702,True,True,H_gamma_0.10,H_gamma,0.1,17,,30,90,120
fresh_202911,86,20291114,6,278216702,True,True,H_gamma_0.20,H_gamma,0.2,17,,30,90,120
fresh_202911,87,20291114,7,379217005,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,87,20291114,7,379217005,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,87,20291114,7,379217005,True,True,H_alpha_0.20,H_alpha,0.2,9,,30,90,120
fresh_202911,87,20291114,7,379217005,True,True,H_gamma_0.05,H_gamma,0.05,7,,30,90,120
fresh_202911,87,20291114,7,379217005,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
fresh_202911,87,20291114,7,379217005,True,True,H_gamma_0.20,H_gamma,0.2,9,,30,90,120
fresh_202911,88,20291114,8,480217308,True,True,H_alpha_0.05,H_alpha,0.05,3,53,30,90,120
fresh_202911,88,20291114,8,480217308,True,True,H_alpha_0.10,H_alpha,0.1,7,53,30,90,120
fresh_202911,88,20291114,8,480217308,True,True,H_alpha_0.20,H_alpha,0.2,18,53,30,90,120
fresh_202911,88,20291114,8,480217308,True,True,H_gamma_0.05,H_gamma,0.05,7,53,30,90,120
fresh_202911,88,20291114,8,480217308,True,True,H_gamma_0.10,H_gamma,0.1,7,53,30,90,120
fresh_202911,88,20291114,8,480217308,True,True,H_gamma_0.20,H_gamma,0.2,18,53,30,90,120
fresh_202911,89,20291114,9,581217611,True,True,H_alpha_0.05,H_alpha,0.05,6,83,30,90,120
fresh_202911,89,20291114,9,581217611,True,True,H_alpha_0.10,H_alpha,0.1,17,83,30,90,120
fresh_202911,89,20291114,9,581217611,True,True,H_alpha_0.20,H_alpha,0.2,17,83,30,90,120
fresh_202911,89,20291114,9,581217611,True,True,H_gamma_0.05,H_gamma,0.05,17,83,30,90,120
fresh_202911,89,20291114,9,581217611,True,True,H_gamma_0.10,H_gamma,0.1,17,83,30,90,120
fresh_202911,89,20291114,9,581217611,True,True,H_gamma_0.20,H_gamma,0.2,17,83,30,90,120
fresh_202911,90,20291114,10,682217914,True,True,H_alpha_0.05,H_alpha,0.05,6,,30,90,120
fresh_202911,90,20291114,10,682217914,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,90,20291114,10,682217914,True,True,H_alpha_0.20,H_alpha,0.2,20,,30,90,120
fresh_202911,90,20291114,10,682217914,True,True,H_gamma_0.05,H_gamma,0.05,20,,30,90,120
fresh_202911,90,20291114,10,682217914,True,True,H_gamma_0.10,H_gamma,0.1,20,,30,90,120
fresh_202911,90,20291114,10,682217914,True,True,H_gamma_0.20,H_gamma,0.2,20,,30,90,120
fresh_202911,91,20291114,11,783218217,True,True,H_alpha_0.05,H_alpha,0.05,5,31,30,90,120
fresh_202911,91,20291114,11,783218217,True,True,H_alpha_0.10,H_alpha,0.1,5,31,30,90,120
fresh_202911,91,20291114,11,783218217,True,True,H_alpha_0.20,H_alpha,0.2,6,31,30,90,120
fresh_202911,91,20291114,11,783218217,True,True,H_gamma_0.05,H_gamma,0.05,5,31,30,90,120
fresh_202911,91,20291114,11,783218217,True,True,H_gamma_0.10,H_gamma,0.1,6,31,30,90,120
fresh_202911,91,20291114,11,783218217,True,True,H_gamma_0.20,H_gamma,0.2,17,31,30,90,120
fresh_202911,92,20291114,12,884218520,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,92,20291114,12,884218520,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,92,20291114,12,884218520,True,True,H_alpha_0.20,H_alpha,0.2,8,,30,90,120
fresh_202911,92,20291114,12,884218520,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
fresh_202911,92,20291114,12,884218520,True,True,H_gamma_0.10,H_gamma,0.1,3,,30,90,120
fresh_202911,92,20291114,12,884218520,True,True,H_gamma_0.20,H_gamma,0.2,8,,30,90,120
fresh_202911,93,20291114,13,985218823,True,True,H_alpha_0.05,H_alpha,0.05,5,,30,90,120
fresh_202911,93,20291114,13,985218823,True,True,H_alpha_0.10,H_alpha,0.1,12,,30,90,120
fresh_202911,93,20291114,13,985218823,True,True,H_alpha_0.20,H_alpha,0.2,14,,30,90,120
fresh_202911,93,20291114,13,985218823,True,True,H_gamma_0.05,H_gamma,0.05,12,,30,90,120
fresh_202911,93,20291114,13,985218823,True,True,H_gamma_0.10,H_gamma,0.1,12,,30,90,120
fresh_202911,93,20291114,13,985218823,True,True,H_gamma_0.20,H_gamma,0.2,39,,30,90,120
fresh_202911,94,20291114,14,1086219126,True,True,H_alpha_0.05,H_alpha,0.05,6,,30,90,120
fresh_202911,94,20291114,14,1086219126,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,94,20291114,14,1086219126,True,True,H_alpha_0.20,H_alpha,0.2,8,,30,90,120
fresh_202911,94,20291114,14,1086219126,True,True,H_gamma_0.05,H_gamma,0.05,8,,30,90,120
fresh_202911,94,20291114,14,1086219126,True,True,H_gamma_0.10,H_gamma,0.1,8,,30,90,120
fresh_202911,94,20291114,14,1086219126,True,True,H_gamma_0.20,H_gamma,0.2,15,,30,90,120
fresh_202911,95,20291114,15,1187219429,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,95,20291114,15,1187219429,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,95,20291114,15,1187219429,True,True,H_alpha_0.20,H_alpha,0.2,3,,30,90,120
fresh_202911,95,20291114,15,1187219429,True,True,H_gamma_0.05,H_gamma,0.05,8,,30,90,120
fresh_202911,95,20291114,15,1187219429,True,True,H_gamma_0.10,H_gamma,0.1,11,,30,90,120
fresh_202911,95,20291114,15,1187219429,True,True,H_gamma_0.20,H_gamma,0.2,11,,30,90,120
fresh_202911,96,20291114,16,1288219732,True,True,H_alpha_0.05,H_alpha,0.05,3,53,30,90,120
fresh_202911,96,20291114,16,1288219732,True,True,H_alpha_0.10,H_alpha,0.1,3,53,30,90,120
fresh_202911,96,20291114,16,1288219732,True,True,H_alpha_0.20,H_alpha,0.2,8,53,30,90,120
fresh_202911,96,20291114,16,1288219732,True,True,H_gamma_0.05,H_gamma,0.05,7,53,30,90,120
fresh_202911,96,20291114,16,1288219732,True,True,H_gamma_0.10,H_gamma,0.1,20,53,30,90,120
fresh_202911,96,20291114,16,1288219732,True,True,H_gamma_0.20,H_gamma,0.2,26,53,30,90,120
fresh_202911,97,20291114,17,1389220035,True,True,H_alpha_0.05,H_alpha,0.05,5,,30,90,120
fresh_202911,97,20291114,17,1389220035,True,True,H_alpha_0.10,H_alpha,0.1,10,,30,90,120
fresh_202911,97,20291114,17,1389220035,True,True,H_alpha_0.20,H_alpha,0.2,11,,30,90,120
fresh_202911,97,20291114,17,1389220035,True,True,H_gamma_0.05,H_gamma,0.05,15,,30,90,120
fresh_202911,97,20291114,17,1389220035,True,True,H_gamma_0.10,H_gamma,0.1,16,,30,90,120
fresh_202911,97,20291114,17,1389220035,True,True,H_gamma_0.20,H_gamma,0.2,21,,30,90,120
fresh_202911,98,20291114,18,1490220338,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,98,20291114,18,1490220338,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,98,20291114,18,1490220338,True,True,H_alpha_0.20,H_alpha,0.2,9,,30,90,120
fresh_202911,98,20291114,18,1490220338,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
fresh_202911,98,20291114,18,1490220338,True,True,H_gamma_0.10,H_gamma,0.1,3,,30,90,120
fresh_202911,98,20291114,18,1490220338,True,True,H_gamma_0.20,H_gamma,0.2,9,,30,90,120
fresh_202911,99,20291114,19,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,99,20291114,19,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,99,20291114,19,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,99,20291114,19,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,99,20291114,19,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,99,20291114,19,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
